,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,user_type_cat,duration_trim,duration_time,ride_date,ride_id
13463,13463,17 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,4601,2,1986,Male,26,2,17 ,17,2021-07-10,399666
13464,13464,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4996,3,1990,Female,26,3,13 ,13,2016-05-27,261025
13465,13465,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),86,Market St at Dolores St,676,1,1994,Male,27,1,18 ,18,2019-06-14,360019
13466,13466,24 minutes,30,San Francisco Caltrain (Townsend St at 4th St),285,Webster St at O'Farrell St,4742,1,1957,Male,27,1,24 ,24,2021-05-11,275155
13467,13467,17 minutes,3,Powell St BART Station (Market St at 4th St),375,Grove St at Masonic Ave,5328,3,1988,Female,29,3,17 ,17,2018-03-13,197394
13468,13468,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,4655,3,1996,Female,27,3,10 ,10,2017-01-22,303484
13469,13469,10 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4735,2,1968,Male,27,2,10 ,10,2015-12-06,429968
13470,13470,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),356,Valencia St at Clinton Park,5055,1,1986,Male,27,1,15 ,15,2015-07-08,194113
13471,13471,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),5,Powell St BART Station (Market St at 5th St),2857,1,1953,Male,27,1,7 ,7,2015-02-08,132662
13472,13472,5 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,1445,1,1965,Female,29,1,5 ,5,2021-07-24,416115
13473,13473,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,4875,2,1992,Male,29,2,3 ,3,2016-10-29,64284
13474,13474,11 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4400,3,1990,Female,26,3,11 ,11,2020-07-30,279652
13475,13475,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),78,Folsom St at 9th St,5232,1,1989,Male,27,1,14 ,14,2020-01-30,15776
13476,13476,6 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4409,2,1982,Female,29,2,6 ,6,2017-05-12,432070
13477,13477,4 minutes,16,Steuart St at Market St,323,Broadway at Kearny,4407,3,1970,Male,29,3,4 ,4,2018-01-18,218825
13478,13478,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),377,Fell St at Stanyan St,4982,2,1977,Male,27,2,19 ,19,2017-02-06,113892
13479,13479,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),79,7th St at Brannan St,2711,1,1987,Male,27,1,14 ,14,2018-05-26,58341
13480,13480,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,5050,2,1990,Female,27,2,10 ,10,2017-08-05,282098
13481,13481,12 minutes,3,Powell St BART Station (Market St at 4th St),112,Harrison St at 17th St,5337,2,1983,Male,29,2,12 ,12,2021-04-27,473375
13482,13482,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5329,2,1984,Female,26,2,5 ,5,2019-02-20,8057
13483,13483,7 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4397,3,1995,Male,29,3,7 ,7,2018-05-06,454973
13484,13484,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1615,1,1980,Male,26,1,11 ,11,2022-01-19,222453
13485,13485,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3460,2,1986,Female,26,2,7 ,7,2019-02-06,254477
13486,13486,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5342,2,1992,Male,26,2,9 ,9,2016-01-14,57073
13487,13487,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,4794,2,1977,Male,26,2,5 ,5,2017-11-15,386270
13488,13488,10 minutes,3,Powell St BART Station (Market St at 4th St),100,Bryant St at 15th St,5494,1,1993,Male,29,1,10 ,10,2017-10-04,49773
13489,13489,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),75,Market St at Franklin St,2003,3,1990,Male,26,3,12 ,12,2016-07-13,251317
13490,13490,6 minutes,81,Berry St at 4th St,321,5th St at Folsom,608,1,1986,Male,29,1,6 ,6,2017-10-03,328735
13491,13491,28 minutes,16,Steuart St at Market St,122,19th St at Mission St,3346,3,1993,Male,27,3,28 ,28,2019-05-06,311409
13492,13492,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,5541,1,1993,Male,27,1,6 ,6,2022-02-01,295137
13493,13493,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5260,2,1985,Male,26,2,3 ,3,2015-01-28,481889
13494,13494,11 minutes,16,Steuart St at Market St,371,Lombard St at Columbus Ave,5142,1,1976,Female,29,1,11 ,11,2017-01-31,436747
13495,13495,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),10,Washington St at Kearny St,2639,2,1965,Male,27,2,5 ,5,2022-02-04,278395
13496,13496,6 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,3106,2,1974,Male,29,2,6 ,6,2016-11-14,468334
13497,13497,19 minutes,16,Steuart St at Market St,381,20th St at Dolores St,5275,2,1987,Male,26,2,19 ,19,2015-04-23,313869
13498,13498,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),3663,2,1991,Male,27,2,5 ,5,2021-12-24,2094
13499,13499,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5005,2,1993,Female,27,2,9 ,9,2022-03-28,80970
13500,13500,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),96,Dolores St at 15th St,4936,3,1973,Male,29,3,14 ,14,2020-02-04,360499
13501,13501,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,5487,1,1965,Male,26,1,2 ,2,2022-11-12,195792
13502,13502,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4937,2,1996,Female,27,2,9 ,9,2017-04-12,395050
13503,13503,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,1168,3,1974,Male,27,3,11 ,11,2016-12-05,270415
13504,13504,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,5029,2,1993,Male,26,2,8 ,8,2019-04-29,67620
13505,13505,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5487,1,1985,Male,26,1,9 ,9,2015-08-20,428183
13506,13506,7 minutes,3,Powell St BART Station (Market St at 4th St),323,Broadway at Kearny,5081,2,1988,Female,26,2,7 ,7,2017-09-07,295291
13507,13507,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,5163,2,1995,Male,26,2,7 ,7,2019-04-29,187345
13508,13508,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,5404,1,1994,Male,29,1,8 ,8,2016-10-22,180932
13509,13509,18 minutes,5,Powell St BART Station (Market St at 5th St),146,30th St at San Jose Ave,6235,1,1992,Male,27,1,18 ,18,2017-12-05,305363
13510,13510,5 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),5337,3,1967,Male,27,3,5 ,5,2022-09-28,192585
13511,13511,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5327,1,1991,Male,26,1,3 ,3,2018-03-30,45465
13512,13512,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),124,19th St at Florida St,5418,3,1978,Male,27,3,11 ,11,2019-11-27,223691
13513,13513,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5570,1,1996,Male,29,1,6 ,6,2017-02-14,388841
13514,13514,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),31,Raymond Kimbell Playground,4817,1,1982,Male,26,1,16 ,16,2021-06-15,202946
13515,13515,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4601,2,1982,Female,26,2,7 ,7,2017-12-19,237844
13516,13516,6 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),4810,3,1990,Male,29,3,6 ,6,2020-10-05,475393
13517,13517,10 minutes,81,Berry St at 4th St,114,Rhode Island St at 17th St,3123,1,1966,Female,29,1,10 ,10,2015-07-16,87164
13518,13518,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,4832,2,1981,Male,26,2,3 ,3,2016-04-07,2339
13519,13519,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5522,2,1985,Male,27,2,6 ,6,2018-01-21,94596
13520,13520,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5356,2,1993,Male,26,2,8 ,8,2020-11-21,87524
13521,13521,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,4453,2,1990,Female,27,2,12 ,12,2016-10-20,6649
13522,13522,15 minutes,81,Berry St at 4th St,127,Valencia St at 21st St,5566,3,1991,Female,29,3,15 ,15,2019-12-17,401376
13523,13523,8 minutes,3,Powell St BART Station (Market St at 4th St),78,Folsom St at 9th St,4609,1,1982,Male,27,1,8 ,8,2020-01-05,185803
13524,13524,17 minutes,5,Powell St BART Station (Market St at 5th St),324,Union Square (Powell St at Post St),5230,3,1985,Male,26,3,17 ,17,2015-04-10,306309
13525,13525,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4816,3,1983,Male,26,3,12 ,12,2017-04-09,328120
13526,13526,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5541,2,1992,Male,27,2,7 ,7,2020-06-09,135401
13527,13527,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5051,3,1972,Male,26,3,6 ,6,2016-04-05,374371
13528,13528,5 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5029,1,1990,Male,29,1,5 ,5,2020-10-21,69500
13529,13529,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4638,2,1982,Male,27,2,9 ,9,2018-09-02,235484
13530,13530,19 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),134,Valencia St at 24th St,4958,2,1995,Male,26,2,19 ,19,2017-03-18,297896
13531,13531,19 minutes,3,Powell St BART Station (Market St at 4th St),345,Hubbell St at 16th St,1390,1,1994,Male,29,1,19 ,19,2017-04-15,119789
13532,13532,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4820,2,1987,Male,29,2,9 ,9,2019-07-13,499952
13533,13533,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4970,3,1992,Male,26,3,6 ,6,2017-03-21,266367
13534,13534,12 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,4798,2,1995,Female,29,2,12 ,12,2020-05-18,321600
13535,13535,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,5023,2,1989,Male,26,2,18 ,18,2021-03-18,470932
13536,13536,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,4980,2,1985,Male,29,2,19 ,19,2022-05-03,294980
13537,13537,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5405,1,1972,Male,29,1,8 ,8,2016-12-13,425570
13538,13538,7 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4767,2,1963,Male,27,2,7 ,7,2019-06-14,30810
13539,13539,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4982,2,1995,Female,29,2,11 ,11,2021-08-02,38975
13540,13540,6 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5476,1,1981,Male,29,1,6 ,6,2021-09-06,391326
13541,13541,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2548,2,1961,Male,26,2,12 ,12,2022-02-18,253731
13542,13542,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5487,2,1954,Male,29,2,8 ,8,2019-05-19,431712
13543,13543,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4409,3,1983,Male,27,3,9 ,9,2022-06-21,317983
13544,13544,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3653,2,1984,Male,27,2,12 ,12,2017-09-06,160784
13545,13545,9 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5337,2,1978,Male,26,2,9 ,9,2016-02-27,411529
13546,13546,21 minutes,30,San Francisco Caltrain (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5168,3,1974,Male,27,3,21 ,21,2019-02-21,139993
13547,13547,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),323,Broadway at Kearny,5020,2,1980,Male,26,2,16 ,16,2022-05-08,99715
13548,13548,35 minutes,3,Powell St BART Station (Market St at 4th St),361,Mendell St at Fairfax Ave,5031,2,1987,Female,29,2,35 ,35,2015-07-21,178040
13549,13549,5 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5327,1,1979,Male,27,1,5 ,5,2017-09-04,443091
13550,13550,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),688,1,1971,Male,26,1,11 ,11,2018-04-17,161971
13551,13551,23 minutes,16,Steuart St at Market St,126,Esprit Park,5528,2,1989,Female,26,2,23 ,23,2020-10-23,409021
13552,13552,24 minutes,21,Montgomery St BART Station (Market St at 2nd St),132,24th St at Chattanooga St,4426,2,1985,Male,29,2,24 ,24,2017-09-01,41556
13553,13553,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),4,Cyril Magnin St at Ellis St,4336,1,1967,Male,29,1,5 ,5,2020-09-06,383767
13554,13554,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,4458,2,1983,Male,26,2,7 ,7,2016-07-24,351272
13555,13555,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,5296,2,1980,Male,29,2,7 ,7,2020-08-03,302168
13556,13556,10 minutes,22,Howard St at Beale St,64,5th St at Brannan St,4326,1,1996,Male,29,1,10 ,10,2015-12-04,214928
13557,13557,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5404,3,1985,Male,26,3,9 ,9,2021-01-15,89152
13558,13558,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5260,3,1987,Male,26,3,11 ,11,2018-12-20,69391
13559,13559,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,2977,2,1990,Female,27,2,5 ,5,2016-11-18,68493
13560,13560,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),3371,2,1967,Male,26,2,8 ,8,2016-04-23,263497
13561,13561,12 minutes,81,Berry St at 4th St,16,Steuart St at Market St,3237,1,1965,Female,27,1,12 ,12,2022-09-07,64480
13562,13562,6 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5005,1,1978,Male,26,1,6 ,6,2016-11-30,35167
13563,13563,19 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),95,Sanchez St at 15th St,5545,3,1974,Male,26,3,19 ,19,2016-08-27,152175
13564,13564,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),369,Hyde St at Post St,5271,2,1988,Male,29,2,13 ,13,2015-10-11,476260
13565,13565,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4813,1,1984,Male,27,1,9 ,9,2015-07-11,114049
13566,13566,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4972,3,1988,Female,26,3,7 ,7,2022-12-25,460147
13567,13567,15 minutes,3,Powell St BART Station (Market St at 4th St),73,Pierce St at Haight St,5352,2,1988,Male,26,2,15 ,15,2015-05-13,372575
13568,13568,5 minutes,81,Berry St at 4th St,321,5th St at Folsom,5561,3,1971,Other,26,3,5 ,5,2020-03-03,453337
13569,13569,8 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4816,3,1982,Female,29,3,8 ,8,2017-05-11,474047
13570,13570,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,2030,2,1988,Female,26,2,17 ,17,2019-08-15,31339
13571,13571,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5217,2,1992,Male,27,2,7 ,7,2022-09-04,104304
13572,13572,12 minutes,16,Steuart St at Market St,91,Berry St at King St,176,2,1989,Male,29,2,12 ,12,2015-09-21,400960
13573,13573,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5487,1,1997,Female,26,1,10 ,10,2016-03-29,335427
13574,13574,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),56,Koshland Park,5034,2,1982,Male,27,2,13 ,13,2020-12-05,293541
13575,13575,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),369,Hyde St at Post St,5400,2,1992,Male,27,2,12 ,12,2015-09-11,6302
13576,13576,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5572,2,1983,Male,26,2,1 ,1,2015-07-17,368035
13577,13577,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5141,2,1951,Male,29,2,4 ,4,2016-11-05,240266
13578,13578,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),2663,2,1982,Male,27,2,10 ,10,2022-01-28,283862
13579,13579,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,4767,1,1992,Male,26,1,6 ,6,2018-04-15,362900
13580,13580,17 minutes,81,Berry St at 4th St,78,Folsom St at 9th St,5122,3,1986,Male,26,3,17 ,17,2018-06-13,45401
13581,13581,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4968,2,1993,Male,27,2,10 ,10,2016-06-24,81618
13582,13582,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,168,2,1972,Male,27,2,8 ,8,2017-04-27,423584
13583,13583,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,1466,2,1998,Female,27,2,8 ,8,2021-04-05,302479
13584,13584,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,5296,1,1982,Female,26,1,4 ,4,2021-04-25,340380
13585,13585,17 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),5029,3,1984,Male,29,3,17 ,17,2016-05-25,142659
13586,13586,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),47,4th St at Harrison St,5441,3,1974,Female,26,3,5 ,5,2020-03-19,145593
13587,13587,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,4356,2,1977,Male,27,2,4 ,4,2017-10-09,254782
13588,13588,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,4453,2,1979,Male,26,2,4 ,4,2022-02-07,19537
13589,13589,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5296,1,1989,Male,29,1,10 ,10,2016-03-08,89144
13590,13590,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5168,1,1988,Male,26,1,10 ,10,2020-07-08,73045
13591,13591,7 minutes,5,Powell St BART Station (Market St at 5th St),59,S Van Ness Ave at Market St,5105,2,1983,Male,29,2,7 ,7,2015-06-07,110695
13592,13592,6 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5400,1,1979,Male,26,1,6 ,6,2016-12-20,97733
13593,13593,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5297,2,1979,Female,29,2,9 ,9,2016-08-28,385498
13594,13594,3 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),5038,1,1991,Female,29,1,3 ,3,2021-03-20,486825
